POSTACCT,JOURNAL,POSTDATE,REFNO,SUFFIX,TRANDATE,CNTRLNO,DESC,AMOUNT,COUNT,SYS_DATE,TYPE,COUNTER,CREDIT_AMT,POSTBY,SYSTEM,BALANCE,UNAPPLIED,STOCK,ORIG_APPLY,FISCAL,INVOICE,INVOICE2,INVOICE3,INVOICE4,INVOICE5,HEDPOST,ORIG_AMT,BATCHNO
5430,30,2014-10-08,    124511,,2014-09-16,    124511,CASE,-1577.35,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124511
5700,30,2014-10-08,    124511,,2014-09-16,    124511,CASE,-375.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124511
6430,30,2014-10-08,    124511,,2014-09-16,    124511,CASE,946.41,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124511
6700,30,2014-10-08,    124511,,2014-09-16,    124511,CASE,67.2,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124511
1440,30,2014-10-08,    124511,,2014-09-16,      6475,CASE,-67.2,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124511
1121,30,2014-10-08,    124823,,2014-10-01,    124823,Credit Cards,722.97,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
1400,30,2014-10-08,    124823,,2014-10-01,    124823,PEACOCK,-223.55,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
2150,30,2014-10-08,    124823,,2014-10-01,    124823,Customer Pay Taxes,-53.55,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
5430,30,2014-10-08,    124823,,2014-10-01,    124823,PEACOCK,-387.67,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
5700,30,2014-10-08,    124823,,2014-10-01,    124823,PEACOCK,-281.75,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
6430,30,2014-10-08,    124823,,2014-10-01,    124823,PEACOCK,223.55,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
6700,30,2014-10-08,    124823,,2014-10-01,    124823,PEACOCK,61.82,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
1440,30,2014-10-08,    124823,,2014-10-01,      4113,PEACOCK,-61.82,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124823
1121,30,2014-10-08,    124862,,2014-09-25,    124862,Credit Cards,427.42,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
1400,30,2014-10-08,    124862,,2014-09-25,    124862,DEPUE,-117.44,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
2150,30,2014-10-08,    124862,,2014-09-25,    124862,Customer Pay Taxes,-31.66,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
5430,30,2014-10-08,    124862,,2014-09-25,    124862,DEPUE,-189.01,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
5700,30,2014-10-08,    124862,,2014-09-25,    124862,DEPUE,-206.75,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
6430,30,2014-10-08,    124862,,2014-09-25,    124862,DEPUE,117.44,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
6700,30,2014-10-08,    124862,,2014-09-25,    124862,DEPUE,14.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
1440,30,2014-10-08,    124862,,2014-09-25,      6475,DEPUE,-14.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124862
1121,30,2014-10-08,    124915,,2014-10-01,    124915,Credit Cards,168.12,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
1400,30,2014-10-08,    124915,,2014-10-01,    124915,WILLIAMS,-62.48,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
2150,30,2014-10-08,    124915,,2014-10-01,    124915,Customer Pay Taxes,-12.46,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
5430,30,2014-10-08,    124915,,2014-10-01,    124915,WILLIAMS,-91.01,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
5700,30,2014-10-08,    124915,,2014-10-01,    124915,WILLIAMS,-69.65,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
6430,30,2014-10-08,    124915,,2014-10-01,    124915,WILLIAMS,62.48,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
6700,30,2014-10-08,    124915,,2014-10-01,    124915,WILLIAMS,34.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
7731,30,2014-10-08,    124915,,2014-10-01,    124915,COUPON,5.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
1440,30,2014-10-08,    124915,,2014-10-01,      6337,WILLIAMS,-34.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124915
1010,30,2014-10-08,    124960,,2014-09-30,    124960,Cash Sale,21.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124960
5700,30,2014-10-08,    124960,,2014-09-30,    124960,KIMBALL,-21.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124960
6700,30,2014-10-08,    124960,,2014-09-30,    124960,KIMBALL,10.6,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124960
1440,30,2014-10-08,    124960,,2014-09-30,      9439,KIMBALL,-10.6,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124960
1121,30,2014-10-08,    124961,,2014-10-01,    124961,Credit Cards,48.69,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
1400,30,2014-10-08,    124961,,2014-10-01,    124961,SCHAFF,-17.62,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
2150,30,2014-10-08,    124961,,2014-10-01,    124961,Sales Tax,-2.2,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
5430,30,2014-10-08,    124961,,2014-10-01,    124961,SCHAFF,-26.24,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
5700,30,2014-10-08,    124961,,2014-10-01,    124961,SCHAFF,-25.25,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
6430,30,2014-10-08,    124961,,2014-10-01,    124961,SCHAFF,17.62,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
6700,30,2014-10-08,    124961,,2014-10-01,    124961,SCHAFF,7.93,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
7731,30,2014-10-08,    124961,,2014-10-01,    124961,Coupon,5.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
1440,30,2014-10-08,    124961,,2014-10-01,      4113,SCHAFF,-7.93,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124961
1440,30,2014-10-08,    124963,,2014-10-01,      6475,CASKEYS GARAGE,-7.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
1120,30,2014-10-08,    124963,,2014-10-01,    741700,Charge Account,49.95,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
1400,30,2014-10-08,    124963,,2014-10-01,    741700,CASKEYS GARAGE,-15.39,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
5430,30,2014-10-08,    124963,,2014-10-01,    741700,CASKEYS GARAGE,-22.95,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
5700,30,2014-10-08,    124963,,2014-10-01,    741700,CASKEYS GARAGE,-27.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
6430,30,2014-10-08,    124963,,2014-10-01,    741700,CASKEYS GARAGE,15.39,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
6700,30,2014-10-08,    124963,,2014-10-01,    741700,CASKEYS GARAGE,7.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124963
1121,30,2014-10-08,    124966,,2014-10-01,    124966,Credit Cards,218.14,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
1400,30,2014-10-08,    124966,,2014-10-01,    124966,KAIN JR,-49.87,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
2150,30,2014-10-08,    124966,,2014-10-01,    124966,Customer Pay Taxes,-16.17,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
5430,30,2014-10-08,    124966,,2014-10-01,    124966,KAIN JR,-84.02,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
5700,30,2014-10-08,    124966,,2014-10-01,    124966,KAIN JR,-137.95,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
6430,30,2014-10-08,    124966,,2014-10-01,    124966,KAIN JR,49.87,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
6700,30,2014-10-08,    124966,,2014-10-01,    124966,KAIN JR,25.86,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
7731,30,2014-10-08,    124966,,2014-10-01,    124966,COUPON,20.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
1440,30,2014-10-08,    124966,,2014-10-01,      4113,KAIN JR,-15.86,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
1440,30,2014-10-08,    124966,,2014-10-01,      6337,KAIN JR,-10.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124966
1121,30,2014-10-08,    124968,,2014-10-01,    124968,Credit Cards,55.89,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
1400,30,2014-10-08,    124968,,2014-10-01,    124968,SKEELE,-15.13,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
2150,30,2014-10-08,    124968,,2014-10-01,    124968,Customer Pay Taxes,-2.74,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
5430,30,2014-10-08,    124968,,2014-10-01,    124968,SKEELE,-22.95,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
5700,30,2014-10-08,    124968,,2014-10-01,    124968,SKEELE,-35.2,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
6430,30,2014-10-08,    124968,,2014-10-01,    124968,SKEELE,15.13,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
6700,30,2014-10-08,    124968,,2014-10-01,    124968,SKEELE,14.13,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
7731,30,2014-10-08,    124968,,2014-10-01,    124968,COUPON,5.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
1440,30,2014-10-08,    124968,,2014-10-01,      9439,SKEELE,-14.13,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124968
1121,30,2014-10-08,    124970,,2014-10-01,    124970,Credit Cards,32.93,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
1400,30,2014-10-08,    124970,,2014-10-01,    124970,HERMAN,-18.46,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
2150,30,2014-10-08,    124970,,2014-10-01,    124970,Customer Pay Taxes,-2.44,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
5430,30,2014-10-08,    124970,,2014-10-01,    124970,HERMAN,-26.24,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
5700,30,2014-10-08,    124970,,2014-10-01,    124970,HERMAN,-4.25,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
6430,30,2014-10-08,    124970,,2014-10-01,    124970,HERMAN,18.46,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
6700,30,2014-10-08,    124970,,2014-10-01,    124970,HERMAN,8.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
1440,30,2014-10-08,    124970,,2014-10-01,      6337,HERMAN,-8.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124970
1440,30,2014-10-08,    124971,,2014-10-01,      4113,TIMEBUYER INC,-6.34,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124971
1120,30,2014-10-08,    124971,,2014-10-01,    947780,Charge Account,37.5,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124971
5700,30,2014-10-08,    124971,,2014-10-01,    947780,TIMEBUYER INC,-37.5,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124971
6700,30,2014-10-08,    124971,,2014-10-01,    947780,TIMEBUYER INC,6.34,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124971
1121,30,2014-10-08,    124978,,2014-10-01,    124978,Credit Cards,26.14,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
1400,30,2014-10-08,    124978,,2014-10-01,    124978,BRIGDEN,-15.39,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
2150,30,2014-10-08,    124978,,2014-10-01,    124978,Sales Tax,-1.94,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
5430,30,2014-10-08,    124978,,2014-10-01,    124978,BRIGDEN,-22.95,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
5700,30,2014-10-08,    124978,,2014-10-01,    124978,BRIGDEN,-4.25,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
6430,30,2014-10-08,    124978,,2014-10-01,    124978,BRIGDEN,15.39,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
6700,30,2014-10-08,    124978,,2014-10-01,    124978,BRIGDEN,10.59,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
7731,30,2014-10-08,    124978,,2014-10-01,    124978,Coupon,3.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
1440,30,2014-10-08,    124978,,2014-10-01,      9439,BRIGDEN,-10.59,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124978
1121,30,2014-10-08,    124980,,2014-10-01,    124980,Credit Cards,64.84,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
1400,30,2014-10-08,    124980,,2014-10-01,    124980,IRELAND,-17.62,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
2150,30,2014-10-08,    124980,,2014-10-01,    124980,Customer Pay Taxes,-3.4,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
5430,30,2014-10-08,    124980,,2014-10-01,    124980,IRELAND,-26.24,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
5700,30,2014-10-08,    124980,,2014-10-01,    124980,IRELAND,-40.2,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
6430,30,2014-10-08,    124980,,2014-10-01,    124980,IRELAND,17.62,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
6700,30,2014-10-08,    124980,,2014-10-01,    124980,IRELAND,11.1,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
7731,30,2014-10-08,    124980,,2014-10-01,    124980,COUPON,5.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
1440,30,2014-10-08,    124980,,2014-10-01,      4113,IRELAND,-11.1,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124980
1010,30,2014-10-08,    124989,,2014-10-01,    124989,Cash Sale,51.93,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
1400,30,2014-10-08,    124989,,2014-10-01,    124989,NELSON,-18.46,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
2150,30,2014-10-08,    124989,,2014-10-01,    124989,Customer Pay Taxes,-3.85,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
5430,30,2014-10-08,    124989,,2014-10-01,    124989,NELSON,-27.08,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
5700,30,2014-10-08,    124989,,2014-10-01,    124989,NELSON,-21.0,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
6430,30,2014-10-08,    124989,,2014-10-01,    124989,NELSON,18.46,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
6700,30,2014-10-08,    124989,,2014-10-01,    124989,NELSON,2.8,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
1440,30,2014-10-08,    124989,,2014-10-01,      6475,NELSON,-2.8,1,2014-10-08,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    124989
1010,32,2014-10-01,     31751,,2014-10-01,     31751,J LLOYD Parts,11.91,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31751
1400,32,2014-10-01,     31751,,2014-10-01,     31751,J LLOYD Parts,-6.62,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31751
2150,32,2014-10-01,     31751,,2014-10-01,     31751,J LLOYD Parts,-0.88,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31751
5420,32,2014-10-01,     31751,,2014-10-01,     31751,J LLOYD Parts,-11.03,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31751
6420,32,2014-10-01,     31751,,2014-10-01,     31751,J LLOYD Parts,6.62,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31751
1010,32,2014-10-01,     31752,,2014-10-01,     31752,  CORTLAND USED CARS Parts,85.35,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31752
1400,32,2014-10-01,     31752,,2014-10-01,     31752,  CORTLAND USED CARS Parts,-68.28,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31752
5400,32,2014-10-01,     31752,,2014-10-01,     31752,  CORTLAND USED CARS Parts,-85.35,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31752
6400,32,2014-10-01,     31752,,2014-10-01,     31752,  CORTLAND USED CARS Parts,68.28,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31752
1120,32,2014-10-01,     31753,,2014-10-01,    246001,  SUN SALES OF CORTLAND Parts,192.71,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31753
1400,32,2014-10-01,     31753,,2014-10-01,    246001,  SUN SALES OF CORTLAND Parts,-153.64,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31753
2150,32,2014-10-01,     31753,,2014-10-01,    246001,  SUN SALES OF CORTLAND Parts,-0.64,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31753
5420,32,2014-10-01,     31753,,2014-10-01,    246001,  SUN SALES OF CORTLAND Parts,-192.07,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31753
6420,32,2014-10-01,     31753,,2014-10-01,    246001,  SUN SALES OF CORTLAND Parts,153.64,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31753
1120,32,2014-10-01,     31754,,2014-10-01,    660200,  SUN SERVICE OF CORTLAND LLC,44.6,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31754
1400,32,2014-10-01,     31754,,2014-10-01,    660200,  SUN SERVICE OF CORTLAND LLC,-35.68,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31754
5400,32,2014-10-01,     31754,,2014-10-01,    660200,  SUN SERVICE OF CORTLAND LLC,-44.6,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31754
6400,32,2014-10-01,     31754,,2014-10-01,    660200,  SUN SERVICE OF CORTLAND LLC,35.68,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31754
1010,32,2014-10-01,     31755,,2014-10-01,     31755,  CNY TOWING Parts,62.89,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31755
1400,32,2014-10-01,     31755,,2014-10-01,     31755,  CNY TOWING Parts,-50.31,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31755
5400,32,2014-10-01,     31755,,2014-10-01,     31755,  CNY TOWING Parts,-62.89,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31755
6400,32,2014-10-01,     31755,,2014-10-01,     31755,  CNY TOWING Parts,50.31,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31755
1010,32,2014-10-01,     31756,,2014-10-01,     31756,M TANIS Parts,54.26,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31756
1400,32,2014-10-01,     31756,,2014-10-01,     31756,M TANIS Parts,-37.98,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31756
5420,32,2014-10-01,     31756,,2014-10-01,     31756,M TANIS Parts,-54.26,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31756
6420,32,2014-10-01,     31756,,2014-10-01,     31756,M TANIS Parts,37.98,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31756
1010,32,2014-10-01,     31757,,2014-10-01,     31757,  MATTS AUTO Parts,32.7,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31757
1400,32,2014-10-01,     31757,,2014-10-01,     31757,  MATTS AUTO Parts,-26.16,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31757
5420,32,2014-10-01,     31757,,2014-10-01,     31757,  MATTS AUTO Parts,-32.7,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31757
6420,32,2014-10-01,     31757,,2014-10-01,     31757,  MATTS AUTO Parts,26.16,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31757
1120,32,2014-10-01,     31758,,2014-10-01,    931310,  BROADWAY AUTOMOTIVE Parts,27.99,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31758
1400,32,2014-10-01,     31758,,2014-10-01,    931310,  BROADWAY AUTOMOTIVE Parts,-55.98,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31758
5420,32,2014-10-01,     31758,,2014-10-01,    931310,  BROADWAY AUTOMOTIVE Parts,-27.99,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31758
6420,32,2014-10-01,     31758,,2014-10-01,    931310,  BROADWAY AUTOMOTIVE Parts,55.98,1,2014-10-08,19,0,0,GORDY PAGE,IN,0.0,0.0,,0,0,,,,,,,0.0,     31758
1120,32,2014-10-01,     31759,,2014-10-01,    444193,J DOVI Parts,159.26,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31759
1400,32,2014-10-01,     31759,,2014-10-01,    444193,J DOVI Parts,-147.46,1,2014-10-08,19,0,0,Jon-Christ Andresen,IN,0.0,0.0,,0,0,,,,,,,0.0,     31759
